gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,wardsplaced,wpm,wardskilled,wkpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15
TRLH1/1000060075,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000060075?gameHash=c9366eb542385990&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,Spring,0,2014-01-26 22:02:26,1,,7,Red,jng,IWillDominate,Team Curse,Wukong,Kassadin,Kha'Zix,Renekton,,,2025,0,1,2,2,5,14,0,0,0,0,0,0,0,0,0.1481,0.563,,,,,,,,,,,,,,,,,,,,,,,,0,0,3806,112.7704,0.0931998,15,0.4444,0,0,1,0,0,8251,4100,121.4815,0.176562,5990,,134,30,104,99,5,3.9704,2541,3800,46,2433,3421,33,108,379,13,4028,5798,71,3968,5695,54,60,103,17
TRLH1/1000060075,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000060075?gameHash=c9366eb542385990&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,Spring,0,2014-01-26 22:02:26,1,,8,Red,mid,Voyboy,Team Curse,Vladimir,Kassadin,Kha'Zix,Renekton,,,2025,0,3,3,0,5,14,1,0,0,0,0,0,0,0,0.1481,0.563,,,,,,,,,,,,,,,,,,,,,,,,0,0,16231,480.9185,0.397458,9,0.2667,2,0.0593,0,0,0,10045,5894,174.637,0.253828,7785,,245,239,6,5,1,7.2593,2747,4316,73,2674,4323,63,73,-7,10,4263,6708,124,4157,6334,99,106,374,25
TRLH1/1000060075,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000060075?gameHash=c9366eb542385990&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,Spring,0,2014-01-26 22:02:26,1,,9,Red,bot,Cop,Team Curse,Caitlyn,Kassadin,Kha'Zix,Renekton,,,2025,0,0,1,3,5,14,0,0,0,0,0,0,0,0,0.1481,0.563,,,,,,,,,,,,,,,,,,,,,,,,0,0,11090,328.5926,0.271567,6,0.1778,2,0.0593,0,0,0,9682,5531,163.8815,0.238194,7885,,254,234,20,15,5,7.5259,2680,2786,64,3150,2941,94,-470,-155,-30,3998,4609,102,4969,5034,145,-971,-425,-43
TRLH1/1000060075,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000060075?gameHash=c9366eb542385990&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,Spring,0,2014-01-26 22:02:26,1,,10,Red,sup,Zekent,Team Curse,Annie,Kassadin,Kha'Zix,Renekton,,,2025,0,0,3,4,5,14,0,0,0,0,0,0,0,0,0.1481,0.563,,,,,,,,,,,,,,,,,,,,,,,,0,0,4195,124.2963,0.102725,51,1.5111,3,0.0889,3,0,0,6206,2055,60.8889,0.0884855,5015,,19,19,0,0,0,0.563,1731,2720,7,1666,2853,1,65,-133,6,2655,4317,16,2621,3981,4,34,336,12
TRLH1/1000060075,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000060075?gameHash=c9366eb542385990&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,Spring,0,2014-01-26 22:02:26,1,,100,Blue,team,,Cloud9,,Gragas,Pantheon,Kayle,,,2025,1,14,5,37,14,5,3,1,0,0,1,,,,0.4148,0.563,1,0,0,0,0,0,0,0,0,,0,0,,,,1,1,0,1,9,1,0,1,1,0,53945,1598.3704,,74,2.1926,25,0.7407,9,0,0,62111,41354,1225.3037,,40280,0.17986,,803,121,103,18,27.3778,13079,17794,262,12482,17821,244,597,-27,18,20447,27599,404,18907,27627,398,1540,-28,6
TRLH1/1000060075,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000060075?gameHash=c9366eb542385990&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,Spring,0,2014-01-26 22:02:26,1,,200,Red,team,,Team Curse,,Kassadin,Kha'Zix,Renekton,,,2025,0,5,14,12,5,14,1,0,0,0,0,,,,0.1481,0.563,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,1,0,1,9,1,0,0,1,40837,1209.9852,,90,2.6667,9,0.2667,4,0,0,43976,23219,687.9704,,33633,-0.17986,,728,159,148,11,26.2815,12482,17821,244,13079,17794,262,-597,27,-18,18907,27627,398,20447,27599,404,-1540,28,-6
TRLH1/1000060082,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000060082?gameHash=2632541d406da835&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,Spring,0,2014-01-26 23:09:21,1,,1,Blue,top,Cruzer,Dignitas,Renekton,LeBlanc,Nidalee,Ziggs,,,1487,1,3,0,7,18,5,1,0,0,0,0,0,0,0,0.7263,0.928,,,,,,,,,,,,,,,,,,,,,,,,0,0,3418,137.9153,0.0772639,8,0.3228,1,0.0403,2,0,0,9202,6073,245.0437,0.174465,7415,,146,140,6,6,0,5.8911,2545,2942,47,2591,3211,37,-46,-269,10,4675,5466,84,3553,4492,58,1122,974,26
TRLH1/1000060082,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000060082?gameHash=2632541d406da835&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,Spring,0,2014-01-26 23:09:21,1,,2,Blue,jng,Crumbz,Dignitas,Fiddlesticks,LeBlanc,Nidalee,Ziggs,,,1487,1,2,0,11,18,5,0,0,0,0,1,1,0,0,0.7263,0.928,,,,,,,,,,,,,,,,,,,,,,,,0,0,8906,359.3544,0.20132,11,0.4438,0,0,0,0,0,9060,5931,239.3141,0.170386,5800,,83,28,55,30,25,3.349,2990,3139,36,2163,2621,24,827,518,12,4577,4870,51,3356,4801,52,1221,69,-1
TRLH1/1000060082,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000060082?gameHash=2632541d406da835&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,Spring,0,2014-01-26 23:09:21,1,,3,Blue,mid,scarra,Dignitas,Karthus,LeBlanc,Nidalee,Ziggs,,,1487,1,2,2,11,18,5,0,0,0,0,1,0,1,0,0.7263,0.928,,,,,,,,,,,,,,,,,,,,,,,,0,0,11229,453.0868,0.253832,12,0.4842,1,0.0403,1,0,0,10750,7621,307.505,0.218938,6185,,202,168,34,30,4,8.1506,3403,4924,82,3048,4561,82,355,363,0,5203,7685,122,4192,6250,111,1011,1435,11
TRLH1/1000060082,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000060082?gameHash=2632541d406da835&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,Spring,0,2014-01-26 23:09:21,1,,4,Blue,bot,Imaqtpie,Dignitas,Draven,LeBlanc,Nidalee,Ziggs,,,1487,1,11,1,4,18,5,3,1,0,0,1,0,1,0,0.7263,0.928,,,,,,,,,,,,,,,,,,,,,,,,1,0,17361,700.5111,0.392445,9,0.3631,0,0,1,0,0,13516,10387,419.1123,0.298404,8035,,164,154,10,10,0,6.6174,3786,2793,52,3116,2688,83,670,105,-31,6179,5083,108,4556,4508,127,1623,575,-19
TRLH1/1000060082,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000060082?gameHash=2632541d406da835&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,Spring,0,2014-01-26 23:09:21,1,,5,Blue,sup,KiWiKiD,Dignitas,Thresh,LeBlanc,Nidalee,Ziggs,,,1487,1,0,2,14,18,5,0,0,0,0,1,0,1,0,0.7263,0.928,,,,,,,,,,,,,,,,,,,,,,,,0,0,3324,134.1224,0.075139,19,0.7666,1,0.0403,3,0,0,7926,4797,193.5575,0.137807,5175,,21,21,0,0,0,0.8473,2218,2073,4,2082,2122,1,136,-49,3,3555,3898,5,2958,3379,2,597,519,3
TRLH1/1000060082,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000060082?gameHash=2632541d406da835&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,Spring,0,2014-01-26 23:09:21,1,,6,Red,top,Nien,Counter Logic Gaming,Dr. Mundo,Kassadin,Kayle,Gragas,,,1487,0,2,3,1,5,18,0,0,0,0,0,0,0,0,0.2017,0.928,,,,,,,,,,,,,,,,,,,,,,,,0,0,6631,267.5588,0.228671,12,0.4842,3,0.121,0,0,0,7102,3973,160.3093,0.213031,6450,,133,117,16,14,2,5.3665,2591,3211,37,2545,2942,47,46,269,-10,3553,4492,58,4675,5466,84,-1122,-974,-26
TRLH1/1000060082,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000060082?gameHash=2632541d406da835&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,Spring,0,2014-01-26 23:09:21,1,,7,Red,jng,Link,Counter Logic Gaming,Elise,Kassadin,Kayle,Gragas,,,1487,0,2,5,1,5,18,0,0,0,0,0,0,0,1,0.2017,0.928,,,,,,,,,,,,,,,,,,,,,,,,0,0,5249,211.7956,0.181012,10,0.4035,1,0.0403,0,0,0,6682,3553,143.3625,0.190509,5300,,87,34,53,48,5,3.5104,2163,2621,24,2990,3139,36,-827,-518,-12,3356,4801,52,4577,4870,51,-1221,-69,1
TRLH1/1000060082,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000060082?gameHash=2632541d406da835&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,Spring,0,2014-01-26 23:09:21,1,,8,Red,mid,HotshotGG,Counter Logic Gaming,Xerath,Kassadin,Kayle,Gragas,,,1487,0,0,4,1,5,18,0,0,0,0,0,0,0,0,0.2017,0.928,,,,,,,,,,,,,,,,,,,,,,,,0,0,9622,388.2448,0.331816,11,0.4438,0,0,0,0,0,6687,3558,143.5642,0.190777,3920,,162,157,5,3,2,6.5367,3048,4561,82,3403,4924,82,-355,-363,0,4192,6250,111,5203,7685,122,-1011,-1435,-11
TRLH1/1000060082,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000060082?gameHash=2632541d406da835&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,Spring,0,2014-01-26 23:09:21,1,,9,Red,bot,Doublelift,Counter Logic Gaming,Vayne,Kassadin,Kayle,Gragas,,,1487,0,1,2,1,5,18,0,0,0,0,0,0,0,0,0.2017,0.928,,,,,,,,,,,,,,,,,,,,,,,,0,1,5116,206.4291,0.176426,6,0.2421,1,0.0403,0,0,0,7951,4822,194.5662,0.258557,6050,,200,193,7,6,1,8.0699,3116,2688,83,3786,2793,52,-670,-105,31,4556,4508,127,6179,5083,108,-1623,-575,19
