gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,wardsplaced,wpm,wardskilled,wkpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15
TRLH3/1000150171,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000150171?gameHash=d8fbab06241c2c8e,EU LCS,2014,Summer,0,2014-04-24 16:06:27,2,4.05,9,Red,bot,Creaton,Millenium,Lucian,Lulu,Thresh,Twisted Fate,,,4327,1,6,4,4,14,13,0,0,0,0,0,0,0,0,0.1941,0.3744,,,,,,,,,,,,,,,,,,,,,,,,1,0,39357,545.7407,0.312382,1,0.0139,9,0.1248,0,0,0,25533,17008,235.8401,0.277154,24393,,607,529,78,72,6,8.4169,2940,2916,84,2930,2963,81,10,-47,3,4428,4620,134,4813,5055,138,-385,-435,-4
TRLH3/1000150171,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000150171?gameHash=d8fbab06241c2c8e,EU LCS,2014,Summer,0,2014-04-24 16:06:27,2,4.05,10,Red,sup,Jree,Millenium,Nami,Lulu,Thresh,Twisted Fate,,,4327,1,0,1,12,14,13,0,0,0,0,0,0,0,0,0.1941,0.3744,,,,,,,,,,,,,,,,,,,,,,,,0,0,5628,78.0402,0.0446702,78,1.0816,15,0.208,12,0,0,14892,6367,88.2875,0.10375,13035,,17,17,0,0,0,0.2357,1821,2680,1,1460,2787,1,361,-107,0,2571,4234,1,2288,4849,3,283,-615,-2
TRLH3/1000150171,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000150171?gameHash=d8fbab06241c2c8e,EU LCS,2014,Summer,0,2014-04-24 16:06:27,2,4.05,100,Blue,team,,Ninjas in Pyjamas,,Jax,Kha'Zix,LeBlanc,,,4327,0,13,14,20,13,14,1,0,0,0,1,,,,0.1803,0.3744,1,0,0,0,0,0,0,0,0,,0,0,,,,1,4,2,1,7,8,1,1,0,1,131429,1822.4497,,168,2.3296,36,0.4992,14,0,0,118554,75928,1052.8495,,127251,0.245999,,1691,283,193,90,27.3723,13510,18519,281,12196,16737,244,1314,1782,37,21560,31192,477,18814,28387,424,2746,2805,53
TRLH3/1000150171,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000150171?gameHash=d8fbab06241c2c8e,EU LCS,2014,Summer,0,2014-04-24 16:06:27,2,4.05,200,Red,team,,Millenium,,Lulu,Thresh,Twisted Fate,,,4327,1,14,13,42,14,13,1,0,0,0,0,,,,0.1941,0.3744,0,0,0,0,0,0,0,0,0,,0,0,,,,0,2,4,0,8,7,0,0,1,0,125990,1747.0303,,137,1.8997,38,0.5269,23,0,0,103992,61366,850.9267,,99376,-0.245999,,1537,269,242,27,25.0428,12196,16737,244,13510,18519,281,-1314,-1782,-37,18814,28387,424,21560,31192,477,-2746,-2805,-53
TRLH3/1000150175,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000150175?gameHash=6e55e4153de9060b,EU LCS,2014,Summer,0,2014-04-24 17:45:53,3,4.05,1,Blue,top,kev1n,Millenium,Ryze,Lulu,Thresh,Twisted Fate,,,3607,1,3,1,5,10,5,0,0,0,0,0,0,0,0,0.1663,0.2495,,,,,,,,,,,,,,,,,,,,,,,,0,0,20449,340.1553,0.191364,11,0.183,10,0.1663,1,0,0,19566,12409,206.4153,0.218419,18515,,391,372,19,11,8,6.504,2701,4165,68,3262,4721,81,-561,-556,-13,4597,7120,108,4852,7084,126,-255,36,-18
TRLH3/1000150175,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000150175?gameHash=6e55e4153de9060b,EU LCS,2014,Summer,0,2014-04-24 17:45:53,3,4.05,2,Blue,jng,Kottenx,Millenium,Nocturne,Lulu,Thresh,Twisted Fate,,,3607,1,4,2,3,10,5,0,0,0,0,0,0,0,0,0.1663,0.2495,,,,,,,,,,,,,,,,,,,,,,,,1,0,20667,343.7815,0.193404,18,0.2994,4,0.0665,1,0,0,20473,13316,221.5026,0.234384,19640,,320,111,209,181,28,5.323,2680,3682,55,2315,3674,35,365,8,20,4496,7239,85,3382,5621,51,1114,1618,34
TRLH3/1000150175,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000150175?gameHash=6e55e4153de9060b,EU LCS,2014,Summer,0,2014-04-24 17:45:53,3,4.05,3,Blue,mid,Kerp,Millenium,Ziggs,Lulu,Thresh,Twisted Fate,,,3607,1,2,0,6,10,5,0,0,0,0,0,0,0,0,0.1663,0.2495,,,,,,,,,,,,,,,,,,,,,,,,0,0,49353,820.9537,0.461852,25,0.4159,4,0.0665,2,0,0,19994,12837,213.5348,0.225952,17845,,472,405,67,62,5,7.8514,3114,4699,92,3152,4744,91,-38,-45,1,5034,7997,153,4815,7166,141,219,831,12
TRLH3/1000150175,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000150175?gameHash=6e55e4153de9060b,EU LCS,2014,Summer,0,2014-04-24 17:45:53,3,4.05,4,Blue,bot,Creaton,Millenium,Lucian,Lulu,Thresh,Twisted Fate,,,3607,1,0,2,4,10,5,0,0,0,0,0,0,0,1,0.1663,0.2495,,,,,,,,,,,,,,,,,,,,,,,,0,0,12845,213.6679,0.120205,6,0.0998,8,0.1331,0,0,0,19958,12801,212.936,0.225319,17863,,453,380,73,58,15,7.5353,2502,2733,54,3387,2951,77,-885,-218,-23,3992,4789,98,5125,4927,132,-1133,-138,-34
TRLH3/1000150175,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000150175?gameHash=6e55e4153de9060b,EU LCS,2014,Summer,0,2014-04-24 17:45:53,3,4.05,5,Blue,sup,Jree,Millenium,Leona,Lulu,Thresh,Twisted Fate,,,3607,1,1,0,4,10,5,0,0,0,0,0,0,0,0,0.1663,0.2495,,,,,,,,,,,,,,,,,,,,,,,,0,0,3545,58.9687,0.0331746,102,1.6967,12,0.1996,10,0,0,12607,5450,90.6571,0.095926,10915,,61,60,1,1,0,1.0147,1845,2700,13,2028,2736,0,-183,-36,13,2708,4096,19,3052,4668,7,-344,-572,12
TRLH3/1000150175,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000150175?gameHash=6e55e4153de9060b,EU LCS,2014,Summer,0,2014-04-24 17:45:53,3,4.05,6,Red,top,Zorozero,Ninjas in Pyjamas,Irelia,Jax,Kha'Zix,LeBlanc,,,3607,0,4,4,0,5,10,0,0,0,0,0,0,0,0,0.0832,0.2495,,,,,,,,,,,,,,,,,,,,,,,,0,0,19412,322.9055,0.15698,13,0.2162,4,0.0665,1,0,0,20047,12890,214.4164,0.255239,21288,,458,450,8,8,0,7.6185,3262,4721,81,2701,4165,68,561,556,13,4852,7084,126,4597,7120,108,255,-36,18
