gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,wardsplaced,wpm,wardskilled,wkpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15
TRLH3/1000420080,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000420080?gameHash=8f9d5507931d097d&amp;tab=overview,WCS,2014,,0,2014-09-19 11:17:24,1,4.14,5,Blue,sup,Zero,Royal Club,Janna,Nidalee,Aatrox,Maokai,,,1986,1,0,3,21,26,12,0,0,0,0,0,0,0,1,0.7855,1.148,,,,,,,,,,,,,,,,,,,,,,,,0,0,7724,233.3535,0.0870153,36,1.0876,8,0.2417,9,0,0,10677,6600,199.3958,0.151617,9610,,12,12,0,0,0,0.3625,2372,3023,1,1628,2847,1,744,176,0,3491,4421,1,2480,4501,7,1011,-80,-6
TRLH3/1000420080,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000420080?gameHash=8f9d5507931d097d&amp;tab=overview,WCS,2014,,0,2014-09-19 11:17:24,1,4.14,6,Red,top,fredy122,SK Gaming,Dr. Mundo,Rengar,Alistar,Zed,,,1986,0,4,4,2,12,26,0,0,0,0,0,0,0,0,0.3625,1.148,,,,,,,,,,,,,,,,,,,,,,,,0,0,13320,402.4169,0.206202,12,0.3625,2,0.0604,0,0,0,11613,7536,227.6737,0.264611,10600,,251,246,5,4,1,7.5831,2983,4797,84,2539,3700,61,444,1097,23,4952,8199,136,4259,5624,93,693,2575,43
TRLH3/1000420080,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000420080?gameHash=8f9d5507931d097d&amp;tab=overview,WCS,2014,,0,2014-09-19 11:17:24,1,4.14,7,Red,jng,Gilius,SK Gaming,Kha'Zix,Rengar,Alistar,Zed,,,1986,0,4,8,3,12,26,0,0,0,0,1,1,0,0,0.3625,1.148,,,,,,,,,,,,,,,,,,,,,,,,0,0,11407,344.6224,0.176587,11,0.3323,4,0.1208,1,0,0,9329,5252,158.6707,0.184409,9017,,99,27,72,65,7,2.9909,2507,3056,34,2072,2811,26,435,245,8,3745,4885,47,3757,5476,38,-12,-591,9
TRLH3/1000420080,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000420080?gameHash=8f9d5507931d097d&amp;tab=overview,WCS,2014,,0,2014-09-19 11:17:24,1,4.14,8,Red,mid,Jesiz,SK Gaming,Syndra,Rengar,Alistar,Zed,,,1986,0,3,6,5,12,26,0,0,0,0,0,0,0,0,0.3625,1.148,,,,,,,,,,,,,,,,,,,,,,,,0,0,17857,539.4864,0.276437,14,0.423,1,0.0302,2,0,0,11226,7149,215.9819,0.251022,11190,,243,230,13,12,1,7.3414,2989,5200,84,3136,4615,85,-147,585,-1,4634,7819,137,5269,7773,135,-635,46,2
TRLH3/1000420080,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000420080?gameHash=8f9d5507931d097d&amp;tab=overview,WCS,2014,,0,2014-09-19 11:17:24,1,4.14,9,Red,bot,CandyPanda,SK Gaming,Twitch,Rengar,Alistar,Zed,,,1986,0,1,5,6,12,26,0,0,0,0,0,0,0,0,0.3625,1.148,,,,,,,,,,,,,,,,,,,,,,,,0,1,15132,457.1601,0.234252,9,0.2719,3,0.0906,1,0,0,10035,5958,180,0.2092,9615,,186,172,14,9,5,5.6193,2629,2958,65,3646,2964,72,-1017,-6,-7,3870,4406,95,5373,4796,124,-1503,-390,-29
TRLH3/1000420080,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000420080?gameHash=8f9d5507931d097d&amp;tab=overview,WCS,2014,,0,2014-09-19 11:17:24,1,4.14,10,Red,sup,nRated,SK Gaming,Zilean,Rengar,Alistar,Zed,,,1986,0,0,3,7,12,26,0,0,0,0,0,0,0,0,0.3625,1.148,,,,,,,,,,,,,,,,,,,,,,,,0,0,6881,207.8852,0.106522,26,0.7855,3,0.0906,7,0,0,6662,2585,78.0967,0.0907578,6360,,24,21,3,3,0,0.7251,1628,2847,1,2372,3023,1,-744,-176,0,2480,4501,7,3491,4421,1,-1011,80,6
TRLH3/1000420080,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000420080?gameHash=8f9d5507931d097d&amp;tab=overview,WCS,2014,,0,2014-09-19 11:17:24,1,4.14,100,Blue,team,,Royal Club,,Nidalee,Aatrox,Maokai,,,1986,1,26,12,50,26,12,5,0,0,0,0,,,,0.7855,1.148,1,0,0,0,0,0,0,0,0,,0,0,,,,1,1,0,0,8,4,0,0,1,0,88766,2681.7523,,92,2.7795,19,0.574,15,0,0,63915,43528,1315.0453,,57165,0.199775,,743,176,134,42,27.7644,13765,17113,245,12736,18858,268,1029,-1745,-23,22149,28090,391,19681,29810,422,2468,-1720,-31
TRLH3/1000420080,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000420080?gameHash=8f9d5507931d097d&amp;tab=overview,WCS,2014,,0,2014-09-19 11:17:24,1,4.14,200,Red,team,,SK Gaming,,Rengar,Alistar,Zed,,,1986,0,12,26,23,12,26,0,0,0,0,1,,,,0.3625,1.148,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,1,1,4,8,1,1,0,1,64597,1951.571,,72,2.1752,13,0.3927,11,0,0,48865,28478,860.3625,,46782,-0.199775,,696,107,93,14,24.2598,12736,18858,268,13765,17113,245,-1029,1745,23,19681,29810,422,22149,28090,391,-2468,1720,31
TRLH3/1000430107,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430107?gameHash=83e91c801f3f3a48&amp;tab=overview,WCS,2014,,0,2014-09-19 12:19:27,1,4.14,1,Blue,top,fabFabulous,Dark Passage,Alistar,Yasuo,Zilean,Tristana,,,1408,0,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0.6392,,,,,,,,,,,,,,,,,,,,,,,,0,0,4668,198.9205,0.273944,8,0.3409,1,0.0426,2,0,0,5266,2287,97.4574,0.200878,5083,,122,122,0,0,0,5.1989,2373,4018,51,2921,4581,67,-548,-563,-16,3463,5994,80,4338,7009,107,-875,-1015,-27
TRLH3/1000430107,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430107?gameHash=83e91c801f3f3a48&amp;tab=overview,WCS,2014,,0,2014-09-19 12:19:27,1,4.14,2,Blue,jng,Crystal,Dark Passage,Kha'Zix,Yasuo,Zilean,Tristana,,,1408,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0.6392,,,,,,,,,,,,,,,,,,,,,,,,0,0,3843,163.7642,0.225528,7,0.2983,3,0.1278,2,0,0,4425,1446,61.6193,0.127003,4120,,66,15,51,48,3,2.8125,2050,2592,30,2451,3119,33,-401,-527,-3,2804,3108,39,3683,5335,50,-879,-2227,-11
TRLH3/1000430107,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430107?gameHash=83e91c801f3f3a48&amp;tab=overview,WCS,2014,,0,2014-09-19 12:19:27,1,4.14,3,Blue,mid,Naru,Dark Passage,Orianna,Yasuo,Zilean,Tristana,,,1408,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0.6392,,,,,,,,,,,,,,,,,,,,,,,,0,0,3452,147.1023,0.202582,9,0.3835,2,0.0852,4,0,0,6298,3319,141.4347,0.291532,5070,,178,176,2,2,0,7.5852,2768,4014,73,2925,4671,69,-157,-657,4,4252,6351,123,4690,7590,122,-438,-1239,1
TRLH3/1000430107,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430107?gameHash=83e91c801f3f3a48&amp;tab=overview,WCS,2014,,0,2014-09-19 12:19:27,1,4.14,4,Blue,bot,HolyPhoenix,Dark Passage,Jinx,Yasuo,Zilean,Tristana,,,1408,0,0,4,0,0,15,0,0,0,0,0,0,0,1,0,0.6392,,,,,,,,,,,,,,,,,,,,,,,,0,0,3093,131.804,0.181514,6,0.2557,4,0.1705,1,0,0,6451,3472,147.9545,0.304972,5985,,159,150,9,8,1,6.7756,2651,2716,65,3052,2834,79,-401,-118,-14,4084,4390,105,4881,4728,132,-797,-338,-27
TRLH3/1000430107,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430107?gameHash=83e91c801f3f3a48&amp;tab=overview,WCS,2014,,0,2014-09-19 12:19:27,1,4.14,5,Blue,sup,Touch,Dark Passage,Thresh,Yasuo,Zilean,Tristana,,,1408,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0.6392,,,,,,,,,,,,,,,,,,,,,,,,0,0,1984,84.5455,0.116432,24,1.0227,5,0.2131,4,0,0,3840,861,36.6903,0.0756149,3505,,24,24,0,0,0,1.0227,1884,2926,12,2095,2863,3,-211,63,9,2586,4080,16,3064,4375,6,-478,-295,10
TRLH3/1000430107,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430107?gameHash=83e91c801f3f3a48&amp;tab=overview,WCS,2014,,0,2014-09-19 12:19:27,1,4.14,6,Red,top,Looper,Samsung White,Ryze,Nidalee,Maokai,Lucian,,,1408,1,4,0,2,15,0,1,0,0,0,0,0,0,0,0.6392,0.6392,,,,,,,,,,,,,,,,,,,,,,,,0,0,11535,491.5483,0.259103,11,0.4688,0,0,1,0,0,9422,6443,274.5597,0.215912,8445,,187,183,4,2,2,7.9688,2921,4581,67,2373,4018,51,548,563,16,4338,7009,107,3463,5994,80,875,1015,27
TRLH3/1000430107,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430107?gameHash=83e91c801f3f3a48&amp;tab=overview,WCS,2014,,0,2014-09-19 12:19:27,1,4.14,7,Red,jng,DanDy,Samsung White,Lee Sin,Nidalee,Maokai,Lucian,,,1408,1,2,0,9,15,0,0,0,0,0,1,1,0,0,0.6392,0.6392,,,,,,,,,,,,,,,,,,,,,,,,0,0,5907,251.7188,0.132685,17,0.7244,4,0.1705,2,0,0,8093,5114,217.9261,0.171374,7400,,80,11,69,42,27,3.4091,2451,3119,33,2050,2592,30,401,527,3,3683,5335,50,2804,3108,39,879,2227,11
TRLH3/1000430107,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430107?gameHash=83e91c801f3f3a48&amp;tab=overview,WCS,2014,,0,2014-09-19 12:19:27,1,4.14,8,Red,mid,PawN,Samsung White,Talon,Nidalee,Maokai,Lucian,,,1408,1,1,0,2,15,0,0,0,0,0,1,0,1,0,0.6392,0.6392,,,,,,,,,,,,,,,,,,,,,,,,0,0,7200,306.8182,0.161729,8,0.3409,4,0.1705,2,0,0,9278,6299,268.4233,0.211086,7910,,220,211,9,6,3,9.375,2925,4671,69,2768,4014,73,157,657,-4,4690,7590,122,4252,6351,123,438,1239,-1
TRLH3/1000430107,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430107?gameHash=83e91c801f3f3a48&amp;tab=overview,WCS,2014,,0,2014-09-19 12:19:27,1,4.14,9,Red,bot,imp,Samsung White,Vayne,Nidalee,Maokai,Lucian,,,1408,1,8,0,2,15,0,2,1,1,1,0,0,0,0,0.6392,0.6392,,,,,,,,,,,,,,,,,,,,,,,,0,0,15819,674.1051,0.355331,9,0.3835,2,0.0852,1,0,0,10563,7584,323.1818,0.254149,8540,,200,196,4,3,1,8.5227,3052,2834,79,2651,2716,65,401,118,14,4881,4728,132,4084,4390,105,797,338,27
TRLH3/1000430107,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430107?gameHash=83e91c801f3f3a48&amp;tab=overview,WCS,2014,,0,2014-09-19 12:19:27,1,4.14,10,Red,sup,Mata,Samsung White,Janna,Nidalee,Maokai,Lucian,,,1408,1,0,0,14,15,0,0,0,0,0,1,0,1,0,0.6392,0.6392,,,,,,,,,,,,,,,,,,,,,,,,0,0,4058,172.9261,0.0911521,27,1.1506,7,0.2983,4,0,0,7380,4401,187.5426,0.14748,5940,,10,10,0,0,0,0.4261,2095,2863,3,1884,2926,12,211,-63,-9,3064,4375,6,2586,4080,16,478,295,-10
TRLH3/1000430107,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430107?gameHash=83e91c801f3f3a48&amp;tab=overview,WCS,2014,,0,2014-09-19 12:19:27,1,4.14,100,Blue,team,,Dark Passage,,Yasuo,Zilean,Tristana,,,1408,0,0,15,0,0,15,0,0,0,0,0,,,,0,0.6392,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,6,0,0,0,0,17040,726.1364,,54,2.3011,15,0.6392,13,0,0,26280,11384,485.1136,,23763,-0.466854,,487,62,58,4,23.3949,11726,16266,231,13444,18068,251,-1718,-1802,-20,17189,23923,363,20656,29037,417,-3467,-5114,-54
TRLH3/1000430107,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430107?gameHash=83e91c801f3f3a48&amp;tab=overview,WCS,2014,,0,2014-09-19 12:19:27,1,4.14,200,Red,team,,Samsung White,,Nidalee,Maokai,Lucian,,,1408,1,15,0,29,15,0,3,1,1,1,1,,,,0.6392,0.6392,1,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,1,6,0,1,1,0,0,44519,1897.1165,,72,3.0682,17,0.7244,10,0,0,44736,29840,1271.5909,,38235,0.466854,,611,86,53,33,29.7017,13444,18068,251,11726,16266,231,1718,1802,20,20656,29037,417,17189,23923,363,3467,5114,54
TRLH3/1000430112,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430112?gameHash=75d648c8fcb1ce65&amp;tab=stats,WCS,2014,,0,2014-09-19 13:15:17,1,4.14,1,Blue,top,Dyrus,Team SoloMid,Rumble,Nidalee,Zilean,Syndra,,,2456,1,2,1,7,14,4,0,0,0,0,1,0,1,0,0.342,0.4397,,,,,,,,,,,,,,,,,,,,,,,,0,0,14942,365.0326,0.202956,12,0.2932,3,0.0733,5,0,0,14604,9634,235.3583,0.20954,13605,,287,276,11,8,3,7.0114,2599,3936,56,2187,2876,42,412,1060,14,4778,6880,103,3419,5272,69,1359,1608,34
TRLH3/1000430112,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430112?gameHash=75d648c8fcb1ce65&amp;tab=stats,WCS,2014,,0,2014-09-19 13:15:17,1,4.14,2,Blue,jng,Amazing,Team SoloMid,Lee Sin,Nidalee,Zilean,Syndra,,,2456,1,1,3,8,14,4,0,0,0,0,1,1,0,0,0.342,0.4397,,,,,,,,,,,,,,,,,,,,,,,,0,0,4733,115.627,0.0642878,33,0.8062,14,0.342,7,0,0,12898,7928,193.6808,0.172433,10760,,135,38,97,71,26,3.298,2759,3094,34,2144,3033,30,615,61,4,4587,5502,58,3267,5321,48,1320,181,10
TRLH3/1000430112,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430112?gameHash=75d648c8fcb1ce65&amp;tab=stats,WCS,2014,,0,2014-09-19 13:15:17,1,4.14,3,Blue,mid,Bjergsen,Team SoloMid,Xerath,Nidalee,Zilean,Syndra,,,2456,1,5,0,5,14,4,0,0,0,0,0,0,0,0,0.342,0.4397,,,,,,,,,,,,,,,,,,,,,,,,0,0,29182,712.9153,0.396376,10,0.2443,2,0.0489,5,0,0,16887,11917,291.1319,0.259197,13815,,373,353,20,10,10,9.1124,2918,4632,80,3079,4784,88,-161,-152,-8,5482,7413,128,4554,6732,118,928,681,10
TRLH3/1000430112,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430112?gameHash=75d648c8fcb1ce65&amp;tab=stats,WCS,2014,,0,2014-09-19 13:15:17,1,4.14,4,Blue,bot,WildTurtle,Team SoloMid,Kog'Maw,Nidalee,Zilean,Syndra,,,2456,1,4,0,6,14,4,0,0,0,0,0,0,0,0,0.342,0.4397,,,,,,,,,,,,,,,,,,,,,,,,2,0,22408,547.4267,0.304366,5,0.1221,7,0.171,2,0,0,15777,10807,264.0147,0.235054,12498,,300,261,39,27,12,7.329,2932,3147,83,2918,3254,79,14,-107,4,5417,6228,139,4476,5043,120,941,1185,19
TRLH3/1000430112,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430112?gameHash=75d648c8fcb1ce65&amp;tab=stats,WCS,2014,,0,2014-09-19 13:15:17,1,4.14,5,Blue,sup,Lustboy,Team SoloMid,Janna,Nidalee,Zilean,Syndra,,,2456,1,2,0,8,14,4,1,0,0,0,0,0,0,0,0.342,0.4397,,,,,,,,,,,,,,,,,,,,,,,,0,0,2357,57.5814,0.0320149,60,1.4658,11,0.2687,10,0,0,10661,5691,139.0309,0.123776,9205,,14,14,0,0,0,0.342,1788,2626,0,1928,2908,15,-140,-282,-15,3584,4726,2,3071,4354,23,513,372,-21
TRLH3/1000430112,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430112?gameHash=75d648c8fcb1ce65&amp;tab=stats,WCS,2014,,0,2014-09-19 13:15:17,1,4.14,6,Red,top,Achie,Taipei Assassins,Lulu,Zed,Maokai,Alistar,,,2456,0,0,4,4,4,14,0,0,0,0,0,0,0,1,0.0977,0.4397,,,,,,,,,,,,,,,,,,,,,,,,0,0,4637,113.2818,0.116819,12,0.2932,7,0.171,2,0,0,9919,4949,120.9039,0.17728,9565,,214,206,8,8,0,5.228,2187,2876,42,2599,3936,56,-412,-1060,-14,3419,5272,69,4778,6880,103,-1359,-1608,-34
TRLH3/1000430112,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430112?gameHash=75d648c8fcb1ce65&amp;tab=stats,WCS,2014,,0,2014-09-19 13:15:17,1,4.14,7,Red,jng,Winds,Taipei Assassins,Rengar,Zed,Maokai,Alistar,,,2456,0,0,4,4,4,14,0,0,0,0,0,0,0,0,0.0977,0.4397,,,,,,,,,,,,,,,,,,,,,,,,0,0,4302,105.0977,0.108379,24,0.5863,3,0.0733,2,0,0,8277,3307,80.7899,0.118457,7697,,95,21,74,69,5,2.3208,2144,3033,30,2759,3094,34,-615,-61,-4,3267,5321,48,4587,5502,58,-1320,-181,-10
TRLH3/1000430112,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430112?gameHash=75d648c8fcb1ce65&amp;tab=stats,WCS,2014,,0,2014-09-19 13:15:17,1,4.14,8,Red,mid,Morning,Taipei Assassins,Orianna,Zed,Maokai,Alistar,,,2456,0,2,1,2,4,14,0,0,0,0,0,0,0,0,0.0977,0.4397,,,,,,,,,,,,,,,,,,,,,,,,0,0,12860,314.1694,0.323978,6,0.1466,10,0.2443,1,0,0,13038,8068,197.101,0.289016,12965,,364,323,41,41,0,8.8925,3079,4784,88,2918,4632,80,161,152,8,4554,6732,118,5482,7413,128,-928,-681,-10
TRLH3/1000430112,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430112?gameHash=75d648c8fcb1ce65&amp;tab=stats,WCS,2014,,0,2014-09-19 13:15:17,1,4.14,9,Red,bot,BeBe,Taipei Assassins,Tristana,Zed,Maokai,Alistar,,,2456,0,0,2,2,4,14,0,0,0,0,0,0,0,0,0.0977,0.4397,,,,,,,,,,,,,,,,,,,,,,,,0,2,14365,350.9365,0.361893,15,0.3664,14,0.342,2,0,0,13919,8949,218.6238,0.320578,13465,,390,357,33,32,1,9.5277,2918,3254,79,2932,3147,83,-14,107,-4,4476,5043,120,5417,6228,139,-941,-1185,-19
TRLH3/1000430112,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430112?gameHash=75d648c8fcb1ce65&amp;tab=stats,WCS,2014,,0,2014-09-19 13:15:17,1,4.14,10,Red,sup,Jay,Taipei Assassins,Leona,Zed,Maokai,Alistar,,,2456,0,2,3,0,4,14,0,0,0,0,0,0,0,0,0.0977,0.4397,,,,,,,,,,,,,,,,,,,,,,,,0,0,3530,86.2378,0.0889303,50,1.2215,13,0.3176,7,0,0,7613,2643,64.5684,0.0946693,7410,,45,45,0,0,0,1.0993,1928,2908,15,1788,2626,0,140,282,15,3071,4354,23,3584,4726,2,-513,-372,21
TRLH3/1000430112,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430112?gameHash=75d648c8fcb1ce65&amp;tab=stats,WCS,2014,,0,2014-09-19 13:15:17,1,4.14,100,Blue,team,,Team SoloMid,,Nidalee,Zilean,Syndra,,,2456,1,14,4,34,14,4,1,0,0,0,1,,,,0.342,0.4397,1,0,0,0,0,0,0,0,0,,0,0,,,,1,1,0,1,10,2,1,1,3,0,73622,1798.5831,,120,2.9316,37,0.9039,29,0,0,70827,45975,1123.1678,,59883,0.158238,,942,167,116,51,27.0928,12996,17435,253,12256,16855,254,740,580,-1,23848,30749,430,18787,26722,378,5061,4027,52
TRLH3/1000430112,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430112?gameHash=75d648c8fcb1ce65&amp;tab=stats,WCS,2014,,0,2014-09-19 13:15:17,1,4.14,200,Red,team,,Taipei Assassins,,Zed,Maokai,Alistar,,,2456,0,4,14,12,4,14,0,0,0,0,0,,,,0.0977,0.4397,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,1,0,2,10,0,0,0,3,39694,969.7231,,107,2.614,47,1.1482,14,0,0,52766,27914,681.9381,,51102,-0.158238,,952,156,150,6,27.0684,12256,16855,254,12996,17435,253,-740,-580,1,18787,26722,378,23848,30749,430,-5061,-4027,-52
TRLH3/1000430120,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430120?gameHash=001f50c8547e2e73&amp;tab=overview,WCS,2014,,0,2014-09-19 14:19:56,1,4.14,1,Blue,top,Korol,EDward Gaming,Maokai,Fizz,Lee Sin,Twisted Fate,,,2168,1,5,4,15,28,10,0,0,0,0,0,0,0,1,0.7749,1.0517,,,,,,,,,,,,,,,,,,,,,,,,0,0,15279,422.8506,0.197656,9,0.2491,4,0.1107,2,0,0,14657,10234,283.2288,0.214887,12505,,240,236,4,0,4,6.6421,2465,3535,54,2740,3717,59,-275,-182,-5,4214,6501,97,4049,5787,93,165,714,4
TRLH3/1000430120,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430120?gameHash=001f50c8547e2e73&amp;tab=overview,WCS,2014,,0,2014-09-19 14:19:56,1,4.14,2,Blue,jng,Clearlove,EDward Gaming,Rengar,Fizz,Lee Sin,Twisted Fate,,,2168,1,7,2,10,28,10,1,0,0,0,0,0,0,0,0.7749,1.0517,,,,,,,,,,,,,,,,,,,,,,,,1,0,14550,402.6753,0.188225,14,0.3875,8,0.2214,1,0,0,13067,8644,239.2251,0.181501,11505,,131,28,103,82,21,3.6255,2719,3594,41,2620,3459,39,99,135,2,4763,6033,59,3917,4722,60,846,1311,-1
TRLH3/1000430120,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430120?gameHash=001f50c8547e2e73&amp;tab=overview,WCS,2014,,0,2014-09-19 14:19:56,1,4.14,3,Blue,mid,U,EDward Gaming,Zed,Fizz,Lee Sin,Twisted Fate,,,2168,1,8,1,7,28,10,1,1,0,0,0,0,0,0,0.7749,1.0517,,,,,,,,,,,,,,,,,,,,,,,,0,0,24534,678.9852,0.317383,12,0.3321,7,0.1937,7,0,0,17074,12651,350.1199,0.265639,14360,,350,319,31,15,16,9.6863,3128,4779,89,2740,4289,68,388,490,21,5790,8399,137,4440,6985,120,1350,1414,17
TRLH3/1000430120,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430120?gameHash=001f50c8547e2e73&amp;tab=overview,WCS,2014,,0,2014-09-19 14:19:56,1,4.14,4,Blue,bot,NaMei,EDward Gaming,Twitch,Fizz,Lee Sin,Twisted Fate,,,2168,1,5,0,11,28,10,1,0,0,0,0,0,0,0,0.7749,1.0517,,,,,,,,,,,,,,,,,,,,,,,,0,0,16858,466.5498,0.218083,12,0.3321,11,0.3044,2,0,0,14167,9744,269.6679,0.204599,11730,,236,224,12,12,0,6.5314,2855,2961,75,2961,3638,84,-106,-677,-9,4696,5162,119,4350,5150,119,346,12,0
TRLH3/1000430120,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430120?gameHash=001f50c8547e2e73&amp;tab=overview,WCS,2014,,0,2014-09-19 14:19:56,1,4.14,5,Blue,sup,FZZF,EDward Gaming,Thresh,Fizz,Lee Sin,Twisted Fate,,,2168,1,3,3,17,28,10,0,0,0,0,0,0,0,0,0.7749,1.0517,,,,,,,,,,,,,,,,,,,,,,,,0,0,6080,168.2657,0.0786536,44,1.2177,15,0.4151,8,0,0,10775,6352,175.7934,0.133374,9420,,48,48,0,0,0,1.3284,1861,2882,13,1891,2819,12,-30,63,1,3773,5005,21,2802,4037,16,971,968,5
TRLH3/1000430120,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430120?gameHash=001f50c8547e2e73&amp;tab=overview,WCS,2014,,0,2014-09-19 14:19:56,1,4.14,6,Red,top,Prydz,ahq eSports Club,Nidalee,Ryze,Zilean,Alistar,,,2168,0,3,7,5,10,28,0,0,0,0,1,0,1,0,0.2768,1.0517,,,,,,,,,,,,,,,,,,,,,,,,0,0,17607,487.2786,0.253342,23,0.6365,1,0.0277,7,0,0,9705,5282,146.1808,0.204959,8968,,163,155,8,6,2,4.5111,2740,3717,59,2465,3535,54,275,182,5,4049,5787,93,4214,6501,97,-165,-714,-4
TRLH3/1000430120,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430120?gameHash=001f50c8547e2e73&amp;tab=overview,WCS,2014,,0,2014-09-19 14:19:56,1,4.14,7,Red,jng,Naz,ahq eSports Club,Kha'Zix,Ryze,Zilean,Alistar,,,2168,0,1,5,3,10,28,0,0,0,0,1,1,0,0,0.2768,1.0517,,,,,,,,,,,,,,,,,,,,,,,,0,1,10215,282.703,0.146981,23,0.6365,5,0.1384,3,0,0,7939,3516,97.3063,0.13643,7787,,105,43,62,58,4,2.9059,2620,3459,39,2719,3594,41,-99,-135,-2,3917,4722,60,4763,6033,59,-846,-1311,1
TRLH3/1000430120,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430120?gameHash=001f50c8547e2e73&amp;tab=overview,WCS,2014,,0,2014-09-19 14:19:56,1,4.14,8,Red,mid,Westdoor,ahq eSports Club,Talon,Ryze,Zilean,Alistar,,,2168,0,2,7,4,10,28,0,0,0,0,0,0,0,0,0.2768,1.0517,,,,,,,,,,,,,,,,,,,,,,,,0,0,17120,473.8007,0.246334,9,0.2491,2,0.0554,3,0,0,11342,6919,191.4852,0.268483,10990,,278,255,23,23,0,7.6937,2740,4289,68,3128,4779,89,-388,-490,-21,4440,6985,120,5790,8399,137,-1350,-1414,-17
