gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,wardsplaced,wpm,wardskilled,wkpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15
TRLH3/1000140157,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000140157?gameHash=8d9beef5b40242ff,EU LCS,2014,Spring,0,2014-04-01 18:22:06,1,4.04,3,Blue,mid,Kerp,Millenium,Ryze,Yasuo,Lucian,LeBlanc,,,2135,1,8,4,12,35,16,1,1,0,0,0,0,0,0,0.9836,1.4333,,,,,,,,,,,,,,,,,,,,,,,,1,0,19307,542.5855,0.201589,13,0.3653,1,0.0281,1,0,0,13559,9199,258.5199,0.195142,13150,,195,180,15,14,1,5.4801,3505,3872,65,3593,4425,70,-88,-553,-5,4933,6248,105,5005,5726,99,-72,522,6
TRLH3/1000140157,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000140157?gameHash=8d9beef5b40242ff,EU LCS,2014,Spring,0,2014-04-01 18:22:06,1,4.04,4,Blue,bot,Creaton,Millenium,Sivir,Yasuo,Lucian,LeBlanc,,,2135,1,9,1,17,35,16,1,0,0,0,0,0,0,0,0.9836,1.4333,,,,,,,,,,,,,,,,,,,,,,,,1,0,31419,882.9696,0.328054,4,0.1124,2,0.0562,0,0,0,16580,12220,343.4192,0.259231,14105,,292,259,33,27,6,8.2061,3075,2792,61,3715,2944,60,-640,-152,1,4748,5042,102,5345,5123,104,-597,-81,-2
TRLH3/1000140157,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000140157?gameHash=8d9beef5b40242ff,EU LCS,2014,Spring,0,2014-04-01 18:22:06,1,4.04,5,Blue,sup,Jree,Millenium,Leona,Yasuo,Lucian,LeBlanc,,,2135,1,1,5,25,35,16,0,0,0,0,0,0,0,0,0.9836,1.4333,,,,,,,,,,,,,,,,,,,,,,,,0,0,6717,188.7681,0.0701339,42,1.1803,18,0.5059,6,0,0,10962,6602,185.5363,0.140048,8930,,34,33,1,0,1,0.9555,2079,1693,5,2603,2302,2,-524,-609,3,3050,3272,13,3583,2965,3,-533,307,10
TRLH3/1000140157,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000140157?gameHash=8d9beef5b40242ff,EU LCS,2014,Spring,0,2014-04-01 18:22:06,1,4.04,6,Red,top,Mimer,SUPA HOT CREW,Renekton,Gragas,Ziggs,Lulu,,,2135,0,1,4,8,16,35,0,0,0,0,0,0,0,0,0.4496,1.4333,,,,,,,,,,,,,,,,,,,,,,,,0,0,14149,397.63,0.192328,11,0.3091,0,0,0,0,0,11296,6936,194.9227,0.216063,11097,,241,233,8,8,0,6.7728,3259,4271,58,2539,2938,37,720,1333,21,5139,6969,108,4366,5852,76,773,1117,32
TRLH3/1000140157,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000140157?gameHash=8d9beef5b40242ff,EU LCS,2014,Spring,0,2014-04-01 18:22:06,1,4.04,7,Red,jng,Impaler,SUPA HOT CREW,Evelynn,Gragas,Ziggs,Lulu,,,2135,0,3,5,5,16,35,0,0,0,0,0,0,0,0,0.4496,1.4333,,,,,,,,,,,,,,,,,,,,,,,,0,0,11805,331.7564,0.160466,10,0.281,3,0.0843,4,0,0,9412,5052,141.9766,0.15737,9080,,109,39,70,60,10,3.0632,2738,2414,28,2762,2792,32,-24,-378,-4,3991,3604,36,4497,5269,52,-506,-1665,-16
TRLH3/1000140157,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000140157?gameHash=8d9beef5b40242ff,EU LCS,2014,Spring,0,2014-04-01 18:22:06,1,4.04,8,Red,mid,Selfie,SUPA HOT CREW,Orianna,Gragas,Ziggs,Lulu,,,2135,0,5,7,9,16,35,1,0,0,0,0,0,0,0,0.4496,1.4333,,,,,,,,,,,,,,,,,,,,,,,,0,1,24241,681.2459,0.329509,7,0.1967,4,0.1124,1,0,0,13000,8640,242.8103,0.269147,12460,,267,239,28,23,5,7.5035,3593,4425,70,3505,3872,65,88,553,5,5005,5726,99,4933,6248,105,72,-522,-6
TRLH3/1000140157,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000140157?gameHash=8d9beef5b40242ff,EU LCS,2014,Spring,0,2014-04-01 18:22:06,1,4.04,9,Red,bot,MrRallez,SUPA HOT CREW,Caitlyn,Gragas,Ziggs,Lulu,,,2135,0,4,8,7,16,35,1,0,0,0,1,0,1,0,0.4496,1.4333,,,,,,,,,,,,,,,,,,,,,,,,0,1,15932,447.7377,0.216564,3,0.0843,5,0.1405,0,0,0,11981,7621,214.1733,0.237402,11620,,224,201,23,21,2,6.2951,3715,2944,60,3075,2792,61,640,152,-1,5345,5123,104,4748,5042,102,597,81,2
TRLH3/1000140157,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000140157?gameHash=8d9beef5b40242ff,EU LCS,2014,Spring,0,2014-04-01 18:22:06,1,4.04,10,Red,sup,Migxa,SUPA HOT CREW,Thresh,Gragas,Ziggs,Lulu,,,2135,0,3,11,9,16,35,0,0,0,0,1,1,0,0,0.4496,1.4333,,,,,,,,,,,,,,,,,,,,,,,,0,0,7440,209.0867,0.101132,55,1.5457,3,0.0843,3,0,0,8213,3853,108.281,0.120017,7900,,18,16,2,2,0,0.5059,2603,2302,2,2079,1693,5,524,609,-3,3583,2965,3,3050,3272,13,533,-307,-10
TRLH3/1000140157,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000140157?gameHash=8d9beef5b40242ff,EU LCS,2014,Spring,0,2014-04-01 18:22:06,1,4.04,100,Blue,team,,Millenium,,Yasuo,Lucian,LeBlanc,,,2135,1,35,16,82,35,16,4,1,0,0,0,,,,0.9836,1.4333,0,0,0,0,0,0,0,0,0,,0,0,,,,1,1,0,0,9,4,0,0,2,0,95774,2691.541,,78,2.192,28,0.7869,12,0,0,68940,47138,1324.7213,,62022,0.172799,,678,144,109,35,23.1007,13960,14087,200,15908,16356,218,-1948,-2269,-18,21594,25683,348,23063,24387,350,-1469,1296,-2
TRLH3/1000140157,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000140157?gameHash=8d9beef5b40242ff,EU LCS,2014,Spring,0,2014-04-01 18:22:06,1,4.04,200,Red,team,,SUPA HOT CREW,,Gragas,Ziggs,Lulu,,,2135,0,16,35,38,16,35,2,0,0,0,1,,,,0.4496,1.4333,1,0,0,0,0,0,0,0,0,,0,0,,,,0,0,1,1,4,9,1,1,0,2,73567,2067.4567,,86,2.4169,15,0.4215,8,0,0,53902,32100,902.1077,,52157,-0.172799,,728,131,114,17,24.1405,15908,16356,218,13960,14087,200,1948,2269,18,23063,24387,350,21594,25683,348,1469,-1296,2
TRLH3/1000130188,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000130188?gameHash=e8dc0515da110e12,EU LCS,2014,Spring,0,2014-04-01 19:26:16,1,4.04,1,Blue,top,YoungBuck,Copenhagen Wolves,Heimerdinger,LeBlanc,Nidalee,Kha'Zix,,,2497,1,5,1,5,14,6,0,0,0,0,0,0,0,0,0.3364,0.4806,,,,,,,,,,,,,,,,,,,,,,,,2,0,17834,428.5302,0.166294,12,0.2883,4,0.0961,1,0,0,15936,10888,261.626,0.219119,15350,,278,268,10,2,8,6.68,3293,4398,79,2848,3895,75,445,503,4,5322,7459,128,4362,6324,114,960,1135,14
TRLH3/1000130188,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000130188?gameHash=e8dc0515da110e12,EU LCS,2014,Spring,0,2014-04-01 19:26:16,1,4.04,2,Blue,jng,Amazing,Copenhagen Wolves,Evelynn,LeBlanc,Nidalee,Kha'Zix,,,2497,1,3,3,5,14,6,1,0,0,0,0,0,0,1,0.3364,0.4806,,,,,,,,,,,,,,,,,,,,,,,,0,0,14190,340.9692,0.132315,21,0.5046,1,0.024,3,0,0,13974,8926,214.4814,0.179633,12215,,157,48,109,93,16,3.7725,2920,4186,49,2783,3791,47,137,395,2,4572,6321,73,4364,6060,66,208,261,7
TRLH3/1000130188,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000130188?gameHash=e8dc0515da110e12,EU LCS,2014,Spring,0,2014-04-01 19:26:16,1,4.04,3,Blue,mid,cowTard,Copenhagen Wolves,Gragas,LeBlanc,Nidalee,Kha'Zix,,,2497,1,3,0,8,14,6,0,0,0,0,0,0,0,0,0.3364,0.4806,,,,,,,,,,,,,,,,,,,,,,,,1,1,28409,682.6352,0.264901,13,0.3124,3,0.0721,1,0,0,15745,10697,257.0364,0.215275,14325,,296,269,27,24,3,7.1125,3082,4823,86,3567,5014,86,-485,-191,0,4800,7022,137,5444,8170,149,-644,-1148,-12
TRLH3/1000130188,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000130188?gameHash=e8dc0515da110e12,EU LCS,2014,Spring,0,2014-04-01 19:26:16,1,4.04,4,Blue,bot,FORG1VEN,Copenhagen Wolves,Caitlyn,LeBlanc,Nidalee,Kha'Zix,,,2497,1,1,0,7,14,6,0,0,0,0,0,0,0,0,0.3364,0.4806,,,,,,,,,,,,,,,,,,,,,,,,1,0,33820,812.6552,0.315356,9,0.2163,7,0.1682,0,0,0,16307,11259,270.5406,0.226586,15310,,348,297,51,39,12,8.362,2874,2945,77,2721,2939,63,153,6,14,4650,5420,129,4093,4998,108,557,422,21
TRLH3/1000130188,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000130188?gameHash=e8dc0515da110e12,EU LCS,2014,Spring,0,2014-04-01 19:26:16,1,4.04,5,Blue,sup,Unlimited,Copenhagen Wolves,Karma,LeBlanc,Nidalee,Kha'Zix,,,2497,1,2,2,9,14,6,1,0,0,0,0,0,0,0,0.3364,0.4806,,,,,,,,,,,,,,,,,,,,,,,,0,0,12991,312.1586,0.121135,42,1.0092,16,0.3845,4,0,0,12968,7920,190.3084,0.159387,11850,,39,34,5,4,1,0.9371,2089,2769,5,1669,2923,5,420,-154,0,3226,4533,8,2286,3693,7,940,840,1
TRLH3/1000130188,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000130188?gameHash=e8dc0515da110e12,EU LCS,2014,Spring,0,2014-04-01 19:26:16,1,4.04,6,Red,top,Darien,Gambit Gaming,Ryze,Ziggs,Lulu,Lee Sin,,,2497,0,0,5,2,6,14,0,0,0,0,0,0,0,0,0.1442,0.4806,,,,,,,,,,,,,,,,,,,,,,,,0,2,18912,454.4333,0.321616,9,0.2163,4,0.0961,0,0,0,11219,6171,148.2819,0.183425,11000,,260,252,8,8,0,6.2475,2848,3895,75,3293,4398,79,-445,-503,-4,4362,6324,114,5322,7459,128,-960,-1135,-14
TRLH3/1000130188,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000130188?gameHash=e8dc0515da110e12,EU LCS,2014,Spring,0,2014-04-01 19:26:16,1,4.04,7,Red,jng,Diamondprox,Gambit Gaming,Udyr,Ziggs,Lulu,Lee Sin,,,2497,0,1,3,1,6,14,0,0,0,0,1,0,1,0,0.1442,0.4806,,,,,,,,,,,,,,,,,,,,,,,,0,0,2682,64.4453,0.0456099,7,0.1682,9,0.2163,4,0,0,11761,6713,161.3056,0.199536,11295,,193,70,123,117,6,4.6376,2783,3791,47,2920,4186,49,-137,-395,-2,4364,6060,66,4572,6321,73,-208,-261,-7
TRLH3/1000130188,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000130188?gameHash=e8dc0515da110e12,EU LCS,2014,Spring,0,2014-04-01 19:26:16,1,4.04,8,Red,mid,Alex Ich,Gambit Gaming,Zed,Ziggs,Lulu,Lee Sin,,,2497,0,4,2,0,6,14,0,0,0,0,1,1,0,0,0.1442,0.4806,,,,,,,,,,,,,,,,,,,,,,,,1,1,18860,453.1838,0.320732,22,0.5286,1,0.024,2,0,0,15433,10385,249.5394,0.308687,15325,,386,347,39,27,12,9.2751,3567,5014,86,3082,4823,86,485,191,0,5444,8170,149,4800,7022,137,644,1148,12
TRLH3/1000130188,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000130188?gameHash=e8dc0515da110e12,EU LCS,2014,Spring,0,2014-04-01 19:26:16,1,4.04,9,Red,bot,Genja,Gambit Gaming,Lucian,Ziggs,Lulu,Lee Sin,,,2497,0,1,1,0,6,14,0,0,0,0,0,0,0,0,0.1442,0.4806,,,,,,,,,,,,,,,,,,,,,,,,0,1,12082,290.3164,0.205466,8,0.1922,4,0.0961,0,0,0,13480,8432,202.6111,0.250634,12755,,358,312,46,45,1,8.6023,2721,2939,63,2874,2945,77,-153,-6,-14,4093,4998,108,4650,5420,129,-557,-422,-21
TRLH3/1000130188,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000130188?gameHash=e8dc0515da110e12,EU LCS,2014,Spring,0,2014-04-01 19:26:16,1,4.04,10,Red,sup,Edward,Gambit Gaming,Morgana,Ziggs,Lulu,Lee Sin,,,2497,0,0,3,1,6,14,0,0,0,0,0,0,0,0,0.1442,0.4806,,,,,,,,,,,,,,,,,,,,,,,,0,0,6267,150.5887,0.106576,48,1.1534,9,0.2163,6,0,0,6990,1942,46.664,0.0577174,6670,,34,34,0,0,0,0.817,1669,2923,5,2089,2769,5,-420,154,0,2286,3693,7,3226,4533,8,-940,-840,-1
TRLH3/1000130188,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000130188?gameHash=e8dc0515da110e12,EU LCS,2014,Spring,0,2014-04-01 19:26:16,1,4.04,100,Blue,team,,Copenhagen Wolves,,LeBlanc,Nidalee,Kha'Zix,,,2497,1,14,6,34,14,6,2,0,0,0,0,,,,0.3364,0.4806,0,0,0,0,0,0,0,0,0,,0,0,,,,1,2,0,1,11,4,1,1,4,1,107244,2576.9483,,97,2.3308,31,0.7449,9,0,0,74930,49689,1193.9688,,69050,0.190412,,916,202,162,40,26.8642,14258,19121,296,13588,18562,276,670,559,20,22570,30755,475,20549,29245,444,2021,1510,31
TRLH3/1000130188,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000130188?gameHash=e8dc0515da110e12,EU LCS,2014,Spring,0,2014-04-01 19:26:16,1,4.04,200,Red,team,,Gambit Gaming,,Ziggs,Lulu,Lee Sin,,,2497,0,6,14,4,6,14,0,0,0,0,1,,,,0.1442,0.4806,1,0,0,0,0,0,0,0,0,,0,0,,,,0,0,2,0,4,11,0,0,1,4,58803,1412.9676,,94,2.2587,27,0.6488,12,0,0,58883,33642,808.3781,,57045,-0.190412,,1015,216,197,19,29.5795,13588,18562,276,14258,19121,296,-670,-559,-20,20549,29245,444,22570,30755,475,-2021,-1510,-31
TRLH3/1000130202,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000130202?gameHash=8511ffa2c3f89607,EU LCS,2014,Spring,0,2014-04-02 15:06:10,1,4.04,1,Blue,top,Wickd,Alliance,Trundle,Ryze,Leona,Renekton,,,3004,0,1,7,4,16,27,0,0,0,0,0,0,0,1,0.3196,0.8589,,,,,,,,,,,,,,,,,,,,,,,,0,0,16245,324.4674,0.1497,13,0.2597,1,0.02,3,0,0,14509,8497,169.7137,0.188739,14830,,320,300,20,15,5,6.3915,2990,4287,85,2883,3994,59,107,293,26,4752,7186,136,4568,7106,116,184,80,20
TRLH3/1000130202,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000130202?gameHash=8511ffa2c3f89607,EU LCS,2014,Spring,0,2014-04-02 15:06:10,1,4.04,2,Blue,jng,Shook,Alliance,Evelynn,Ryze,Leona,Renekton,,,3004,0,6,5,6,16,27,1,0,0,0,0,0,0,0,0.3196,0.8589,,,,,,,,,,,,,,,,,,,,,,,,0,1,23466,468.6951,0.216243,10,0.1997,4,0.0799,2,0,0,14276,8264,165.0599,0.183564,12850,,202,71,131,114,17,4.0346,2528,3926,57,2577,2401,24,-49,1525,33,4382,6306,84,4041,5373,46,341,933,38
TRLH3/1000130202,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000130202?gameHash=8511ffa2c3f89607,EU LCS,2014,Spring,0,2014-04-02 15:06:10,1,4.04,3,Blue,mid,Froggen,Alliance,Lulu,Ryze,Leona,Renekton,,,3004,0,5,1,6,16,27,1,0,0,0,0,0,0,0,0.3196,0.8589,,,,,,,,,,,,,,,,,,,,,,,,0,2,29447,588.1558,0.271358,26,0.5193,6,0.1198,3,0,0,17597,11585,231.3915,0.257328,16380,,399,384,15,15,0,7.9694,3181,4754,94,3141,4428,88,40,326,6,5204,7330,141,4888,7701,144,316,-371,-3
TRLH3/1000130202,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000130202?gameHash=8511ffa2c3f89607,EU LCS,2014,Spring,0,2014-04-02 15:06:10,1,4.04,4,Blue,bot,Tabzz,Alliance,Jinx,Ryze,Leona,Renekton,,,3004,0,1,4,11,16,27,0,0,0,0,0,0,0,0,0.3196,0.8589,,,,,,,,,,,,,,,,,,,,,,,,0,1,31784,634.8336,0.292894,6,0.1198,3,0.0599,0,0,0,18560,12548,250.6258,0.278717,16925,,454,410,44,42,2,9.0679,2867,2875,78,3064,2872,81,-197,3,-3,4957,5441,129,4520,4829,125,437,612,4
TRLH3/1000130202,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000130202?gameHash=8511ffa2c3f89607,EU LCS,2014,Spring,0,2014-04-02 15:06:10,1,4.04,5,Blue,sup,Nyph,Alliance,Thresh,Ryze,Leona,Renekton,,,3004,0,3,10,6,16,27,0,0,0,0,0,0,0,0,0.3196,0.8589,,,,,,,,,,,,,,,,,,,,,,,,0,0,7575,151.2983,0.0698047,59,1.1784,6,0.1198,5,0,0,10138,4126,82.4101,0.091653,9630,,23,22,1,1,0,0.4594,1473,2757,2,1598,2636,2,-125,121,0,2638,4779,2,2260,4236,4,378,543,-2
TRLH3/1000130202,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000130202?gameHash=8511ffa2c3f89607,EU LCS,2014,Spring,0,2014-04-02 15:06:10,1,4.04,6,Red,top,kev1n,Millenium,Shyvana,Zed,Nidalee,LeBlanc,,,3004,1,3,3,12,27,16,0,0,0,0,1,0,1,0,0.5393,0.8589,,,,,,,,,,,,,,,,,,,,,,,,0,0,18322,365.9521,0.119243,12,0.2397,9,0.1798,5,0,0,18061,12049,240.6591,0.195268,16710,,295,273,22,21,1,5.8921,2883,3994,59,2990,4287,85,-107,-293,-26,4568,7106,116,4752,7186,136,-184,-80,-20
TRLH3/1000130202,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000130202?gameHash=8511ffa2c3f89607,EU LCS,2014,Spring,0,2014-04-02 15:06:10,1,4.04,7,Red,jng,Kottenx,Millenium,Kha'Zix,Zed,Nidalee,LeBlanc,,,3004,1,11,5,9,27,16,3,0,0,0,1,1,0,0,0.5393,0.8589,,,,,,,,,,,,,,,,,,,,,,,,1,0,26910,537.4834,0.175135,4,0.0799,6,0.1198,2,0,0,18607,12595,251.5646,0.204116,17895,,188,73,115,96,19,3.755,2577,2401,24,2528,3926,57,49,-1525,-33,4041,5373,46,4382,6306,84,-341,-933,-38
TRLH3/1000130202,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000130202?gameHash=8511ffa2c3f89607,EU LCS,2014,Spring,0,2014-04-02 15:06:10,1,4.04,8,Red,mid,Kerp,Millenium,Ziggs,Zed,Nidalee,LeBlanc,,,3004,1,7,1,17,27,16,0,0,0,0,0,0,0,0,0.5393,0.8589,,,,,,,,,,,,,,,,,,,,,,,,2,0,67871,1355.6125,0.441716,17,0.3395,5,0.0999,2,0,0,22358,16346,326.4847,0.264903,19740,,426,387,39,36,3,8.5087,3141,4428,88,3181,4754,94,-40,-326,-6,4888,7701,144,5204,7330,141,-316,371,3
TRLH3/1000130202,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000130202?gameHash=8511ffa2c3f89607,EU LCS,2014,Spring,0,2014-04-02 15:06:10,1,4.04,9,Red,bot,Creaton,Millenium,Lucian,Zed,Nidalee,LeBlanc,,,3004,1,6,2,12,27,16,0,0,0,0,0,0,0,0,0.5393,0.8589,,,,,,,,,,,,,,,,,,,,,,,,1,0,30801,615.1997,0.200458,6,0.1198,4,0.0799,0,0,0,20324,14312,285.8589,0.231941,19013,,382,344,38,28,10,7.6298,3064,2872,81,2867,2875,78,197,-3,3,4520,4829,125,4957,5441,129,-437,-612,-4
TRLH3/1000130202,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000130202?gameHash=8511ffa2c3f89607,EU LCS,2014,Spring,0,2014-04-02 15:06:10,1,4.04,10,Red,sup,Jree,Millenium,Blitzcrank,Zed,Nidalee,LeBlanc,,,3004,1,0,5,16,27,16,0,0,0,0,0,0,0,0,0.5393,0.8589,,,,,,,,,,,,,,,,,,,,,,,,0,0,9749,194.7204,0.0634482,67,1.3382,5,0.0999,13,0,0,12415,6403,127.8895,0.103771,11385,,30,30,0,0,0,0.5992,1598,2636,2,1473,2757,2,125,-121,0,2260,4236,4,2638,4779,2,-378,-543,2
TRLH3/1000130202,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000130202?gameHash=8511ffa2c3f89607,EU LCS,2014,Spring,0,2014-04-02 15:06:10,1,4.04,100,Blue,team,,Alliance,,Ryze,Leona,Renekton,,,3004,0,16,27,33,16,27,2,0,0,0,0,,,,0.3196,0.8589,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,2,0,4,11,0,0,0,4,108517,2167.4501,,114,2.277,20,0.3995,13,0,0,75080,45022,899.241,,70615,-0.181877,,1187,211,187,24,27.9228,13039,18599,316,13263,16331,254,-224,2268,62,21933,31042,492,20277,29245,435,1656,1797,57
TRLH3/1000130202,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000130202?gameHash=8511ffa2c3f89607,EU LCS,2014,Spring,0,2014-04-02 15:06:10,1,4.04,200,Red,team,,Millenium,,Zed,Nidalee,LeBlanc,,,3004,1,27,16,66,27,16,3,0,0,0,1,,,,0.5393,0.8589,1,0,0,0,0,0,0,0,0,,0,0,,,,1,2,0,1,11,4,1,1,4,0,153653,3068.968,,106,2.1172,29,0.5792,22,0,0,91765,61707,1232.4967,,84743,0.181877,,1107,214,181,33,26.3848,13263,16331,254,13039,18599,316,224,-2268,-62,20277,29245,435,21933,31042,492,-1656,-1797,-57
TRLH3/1000130203,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000130203?gameHash=746a487cf4ee7218,EU LCS,2014,Spring,0,2014-04-02 16:23:38,1,4.04,1,Blue,top,Darien,Gambit Gaming,Renekton,Ziggs,Ryze,Gragas,,,1494,1,0,3,6,10,4,0,0,0,0,0,0,0,1,0.4016,0.5622,,,,,,,,,,,,,,,,,,,,,,,,0,0,9396,377.3494,0.194583,6,0.241,1,0.0402,0,0,0,8696,5553,223.012,0.187862,7340,,146,142,4,2,2,5.8635,2519,3851,48,2525,3718,42,-6,133,6,4821,7136,100,3660,5641,71,1161,1495,29
TRLH3/1000130203,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000130203?gameHash=746a487cf4ee7218,EU LCS,2014,Spring,0,2014-04-02 16:23:38,1,4.04,2,Blue,jng,Diamondprox,Gambit Gaming,Kha'Zix,Ziggs,Ryze,Gragas,,,1494,1,7,0,1,10,4,1,0,0,0,0,0,0,0,0.4016,0.5622,,,,,,,,,,,,,,,,,,,,,,,,0,0,10870,436.5462,0.225108,7,0.2811,4,0.1606,2,0,0,10646,7503,301.3253,0.253828,7600,,128,56,72,57,15,5.1406,2864,3526,47,2758,3795,36,106,-269,11,5588,6193,81,4033,5891,54,1555,302,27
TRLH3/1000130203,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000130203?gameHash=746a487cf4ee7218,EU LCS,2014,Spring,0,2014-04-02 16:23:38,1,4.04,3,Blue,mid,Alex Ich,Gambit Gaming,Nidalee,Ziggs,Ryze,Gragas,,,1494,1,0,0,4,10,4,0,0,0,0,0,0,0,0,0.4016,0.5622,,,,,,,,,,,,,,,,,,,,,,,,2,0,13920,559.0361,0.28827,5,0.2008,1,0.0402,0,0,0,9071,5928,238.0723,0.200548,7790,,171,166,5,4,1,6.8675,2937,4432,75,2841,3899,70,96,533,5,4862,7024,122,4792,6933,121,70,91,1
TRLH3/1000130203,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000130203?gameHash=746a487cf4ee7218,EU LCS,2014,Spring,0,2014-04-02 16:23:38,1,4.04,4,Blue,bot,Genja,Gambit Gaming,Caitlyn,Ziggs,Ryze,Gragas,,,1494,1,2,0,3,10,4,0,0,0,0,0,0,0,0,0.4016,0.5622,,,,,,,,,,,,,,,,,,,,,,,,2,0,8989,361.004,0.186154,5,0.2008,2,0.0803,0,0,0,10146,7003,281.245,0.236914,5775,,199,185,14,4,10,7.992,3261,3364,87,3451,3348,78,-190,16,9,4947,4871,121,4894,5348,122,53,-477,-1
TRLH3/1000130203,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000130203?gameHash=746a487cf4ee7218,EU LCS,2014,Spring,0,2014-04-02 16:23:38,1,4.04,5,Blue,sup,Edward,Gambit Gaming,Morgana,Ziggs,Ryze,Gragas,,,1494,1,1,1,7,10,4,0,0,0,0,0,0,0,0,0.4016,0.5622,,,,,,,,,,,,,,,,,,,,,,,,0,0,5113,205.3414,0.105886,18,0.7229,3,0.1205,2,0,0,6715,3572,143.4538,0.120848,5365,,12,9,3,1,2,0.4819,1662,2454,4,1883,2554,1,-221,-100,3,2887,3793,6,2753,4001,9,134,-208,-3
TRLH3/1000130203,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000130203?gameHash=746a487cf4ee7218,EU LCS,2014,Spring,0,2014-04-02 16:23:38,1,4.04,6,Red,top,Xaxus,Team ROCCAT,Shyvana,LeBlanc,Evelynn,Lulu,,,1494,0,0,1,1,4,10,0,0,0,0,0,0,0,0,0.1606,0.5622,,,,,,,,,,,,,,,,,,,,,,,,0,0,7351,295.2209,0.200957,8,0.3213,0,0,0,0,0,6171,3028,121.6064,0.192402,5105,,139,136,3,3,0,5.5823,2525,3718,42,2519,3851,48,6,-133,-6,3660,5641,71,4821,7136,100,-1161,-1495,-29
