gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,wardsplaced,wpm,wardskilled,wkpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15
TRLH3/1000350076,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000350076?gameHash=d4db360f6638b23d,EU LCS,2014,Summer,1,2014-08-07 16:46:19,3,4.13,9,Red,bot,Celaver,Team ROCCAT,Tristana,Twisted Fate,Dr. Mundo,Maokai,,,4061,0,4,0,2,11,15,1,0,0,0,0,0,0,0,0.1625,0.3841,,,,,,,,,,,,,,,,,,,,,,,,0,0,23922,353.44,0.344588,10,0.1477,3,0.0443,1,0,0,26765,18745,276.9515,0.310733,25140,,623,538,85,74,11,9.2046,3550,3067,76,3294,3494,79,256,-427,-3,5522,5330,122,5069,5449,111,453,-119,11
TRLH3/1000350076,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000350076?gameHash=d4db360f6638b23d,EU LCS,2014,Summer,1,2014-08-07 16:46:19,3,4.13,10,Red,sup,Vander,Team ROCCAT,Thresh,Twisted Fate,Dr. Mundo,Maokai,,,4061,0,0,4,6,11,15,0,0,0,0,0,0,0,0,0.1625,0.3841,,,,,,,,,,,,,,,,,,,,,,,,0,0,1636,24.1714,0.023566,135,1.9946,15,0.2216,22,0,0,14620,6600,97.5129,0.109408,14320,,48,45,3,2,1,0.7092,2128,2524,7,1935,1738,0,193,786,7,3331,3753,14,2984,3505,1,347,248,13
TRLH3/1000350076,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000350076?gameHash=d4db360f6638b23d,EU LCS,2014,Summer,1,2014-08-07 16:46:19,3,4.13,100,Blue,team,,SUPA HOT CREW,,Kassadin,Kog'Maw,Elise,,,4061,1,15,11,37,15,11,2,0,0,0,1,,,,0.2216,0.3841,0,0,0,0,0,0,0,0,0,,0,0,,,,1,2,2,0,10,8,1,0,2,0,100464,1484.3241,,157,2.3196,61,0.9013,25,0,0,110053,69954,1033.5484,,103190,0.0810414,,1510,330,250,80,27.1854,12988,16723,251,13821,15879,226,-833,844,25,20921,28401,421,21855,25772,373,-934,2629,48
TRLH3/1000350076,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000350076?gameHash=d4db360f6638b23d,EU LCS,2014,Summer,1,2014-08-07 16:46:19,3,4.13,200,Red,team,,Team ROCCAT,,Twisted Fate,Dr. Mundo,Maokai,,,4061,0,11,15,24,11,15,2,0,0,0,0,,,,0.1625,0.3841,1,0,0,0,0,0,0,0,0,,0,0,,,,0,2,2,1,8,10,0,1,0,2,69422,1025.6883,,179,2.6447,59,0.8717,33,0,0,100425,60326,891.2977,,95153,-0.0810414,,1282,343,303,40,24.0089,13821,15879,226,12988,16723,251,833,-844,-25,21855,25772,373,20921,28401,421,934,-2629,-48
TRLH3/1000350077,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000350077?gameHash=2defd5960787ad62,EU LCS,2014,Summer,1,2014-08-07 18:18:02,4,4.13,1,Blue,top,Xaxus,Team ROCCAT,Maokai,Twisted Fate,Orianna,Twitch,,,2521,1,4,2,11,17,8,1,0,0,0,0,0,0,0,0.4046,0.595,,,,,,,,,,,,,,,,,,,,,,,,0,0,19645,467.5526,0.155397,8,0.1904,4,0.0952,3,0,0,13741,8647,205.7993,0.188606,11895,,193,188,5,5,0,4.5934,2523,3326,51,2154,2839,37,369,487,14,4347,5894,100,3705,5431,90,642,463,10
TRLH3/1000350077,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000350077?gameHash=2defd5960787ad62,EU LCS,2014,Summer,1,2014-08-07 18:18:02,4,4.13,2,Blue,jng,Jankos,Team ROCCAT,Elise,Twisted Fate,Orianna,Twitch,,,2521,1,2,2,11,17,8,0,0,0,0,0,0,0,0,0.4046,0.595,,,,,,,,,,,,,,,,,,,,,,,,1,0,16599,395.0575,0.131303,11,0.2618,14,0.3332,4,0,0,12621,7527,179.1432,0.164177,10790,,133,56,77,59,18,3.1654,2353,2706,32,2231,2599,31,122,107,1,3780,4829,60,3263,4621,46,517,208,14
TRLH3/1000350077,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000350077?gameHash=2defd5960787ad62,EU LCS,2014,Summer,1,2014-08-07 18:18:02,4,4.13,3,Blue,mid,Overpow,Team ROCCAT,Ziggs,Twisted Fate,Orianna,Twitch,,,2521,1,9,2,5,17,8,1,0,0,0,1,1,0,0,0.4046,0.595,,,,,,,,,,,,,,,,,,,,,,,,0,0,49705,1182.9829,0.39318,4,0.0952,9,0.2142,2,0,0,18319,13225,314.756,0.288458,15185,,377,315,62,48,14,8.9726,3217,4641,86,3118,5011,92,99,-370,-6,5502,7584,144,4999,8088,159,503,-504,-15
TRLH3/1000350077,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000350077?gameHash=2defd5960787ad62,EU LCS,2014,Summer,1,2014-08-07 18:18:02,4,4.13,4,Blue,bot,Celaver,Team ROCCAT,Corki,Twisted Fate,Orianna,Twitch,,,2521,1,2,2,13,17,8,0,0,0,0,1,0,1,0,0.4046,0.595,,,,,,,,,,,,,,,,,,,,,,,,0,0,32107,764.1491,0.253975,11,0.2618,2,0.0476,0,0,0,15151,10057,239.3574,0.21936,13568,,288,270,18,15,3,6.8544,3085,3336,81,3063,3421,88,22,-85,-7,4994,5428,132,4499,5527,133,495,-99,-1
TRLH3/1000350077,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000350077?gameHash=2defd5960787ad62,EU LCS,2014,Summer,1,2014-08-07 18:18:02,4,4.13,5,Blue,sup,Vander,Team ROCCAT,Morgana,Twisted Fate,Orianna,Twitch,,,2521,1,0,0,17,17,8,0,0,0,0,1,0,1,0,0.4046,0.595,,,,,,,,,,,,,,,,,,,,,,,,0,0,8362,199.0163,0.0661456,66,1.5708,12,0.2856,14,0,0,11485,6391,152.1063,0.139399,9425,,24,23,1,0,1,0.5712,2023,2121,3,1860,2505,11,163,-384,-8,3174,3676,3,2546,3332,14,628,344,-11
TRLH3/1000350077,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000350077?gameHash=2defd5960787ad62,EU LCS,2014,Summer,1,2014-08-07 18:18:02,4,4.13,6,Red,top,Mimer,SUPA HOT CREW,Dr. Mundo,Kassadin,Zilean,Kog'Maw,,,2521,0,2,4,5,8,17,0,0,0,0,0,0,0,0,0.1904,0.595,,,,,,,,,,,,,,,,,,,,,,,,0,0,15504,368.9964,0.253449,8,0.1904,1,0.0238,3,0,0,12839,7745,184.3316,0.229067,11795,,252,240,12,11,1,5.9976,2154,2839,37,2523,3326,51,-369,-487,-14,3705,5431,90,4347,5894,100,-642,-463,-10
TRLH3/1000350077,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000350077?gameHash=2defd5960787ad62,EU LCS,2014,Summer,1,2014-08-07 18:18:02,4,4.13,7,Red,jng,Impaler,SUPA HOT CREW,Rengar,Kassadin,Zilean,Kog'Maw,,,2521,0,3,3,4,8,17,0,0,0,0,0,0,0,0,0.1904,0.595,,,,,,,,,,,,,,,,,,,,,,,,0,1,8946,212.9155,0.146243,15,0.357,3,0.0714,3,0,0,10421,5327,126.783,0.157553,9895,,137,40,97,83,14,3.2606,2231,2599,31,2353,2706,32,-122,-107,-1,3263,4621,46,3780,4829,60,-517,-208,-14
TRLH3/1000350077,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000350077?gameHash=2defd5960787ad62,EU LCS,2014,Summer,1,2014-08-07 18:18:02,4,4.13,8,Red,mid,Selfie,SUPA HOT CREW,Ryze,Kassadin,Zilean,Kog'Maw,,,2521,0,0,2,4,8,17,0,0,0,0,0,0,0,0,0.1904,0.595,,,,,,,,,,,,,,,,,,,,,,,,0,0,13845,329.5121,0.226329,12,0.2856,8,0.1904,4,0,0,14418,9324,221.9119,0.275767,13490,,395,346,49,43,6,9.401,3118,5011,92,3217,4641,86,-99,370,6,4999,8088,159,5502,7584,144,-503,504,15
TRLH3/1000350077,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000350077?gameHash=2defd5960787ad62,EU LCS,2014,Summer,1,2014-08-07 18:18:02,4,4.13,9,Red,bot,MrRallez,SUPA HOT CREW,Tristana,Kassadin,Zilean,Kog'Maw,,,2521,0,3,3,2,8,17,0,0,0,0,0,0,0,0,0.1904,0.595,,,,,,,,,,,,,,,,,,,,,,,,0,0,17023,405.1488,0.278281,3,0.0714,5,0.119,0,0,0,13644,8550,203.4907,0.252876,13380,,321,303,18,16,2,7.6398,3063,3421,88,3085,3336,81,-22,85,7,4499,5527,133,4994,5428,132,-495,99,1
TRLH3/1000350077,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000350077?gameHash=2defd5960787ad62,EU LCS,2014,Summer,1,2014-08-07 18:18:02,4,4.13,10,Red,sup,kaSing,SUPA HOT CREW,Braum,Kassadin,Zilean,Kog'Maw,,,2521,0,0,5,5,8,17,0,0,0,0,0,0,0,1,0.1904,0.595,,,,,,,,,,,,,,,,,,,,,,,,0,0,5854,139.3257,0.0956974,56,1.3328,8,0.1904,4,0,0,7959,2865,68.1872,0.0847374,7865,,42,40,2,2,0,0.9996,1860,2505,11,2023,2121,3,-163,384,8,2546,3332,14,3174,3676,3,-628,-344,11
TRLH3/1000350077,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000350077?gameHash=2defd5960787ad62,EU LCS,2014,Summer,1,2014-08-07 18:18:02,4,4.13,100,Blue,team,,Team ROCCAT,,Twisted Fate,Orianna,Twitch,,,2521,1,17,8,57,17,8,2,0,0,0,1,,,,0.4046,0.595,1,0,0,0,0,0,0,0,0,,0,0,,,,1,1,1,1,9,3,1,1,3,0,126418,3008.7584,,100,2.38,41,0.9758,23,0,0,71317,45848,1091.186,,60863,0.075677,,852,163,127,36,24.1571,13201,16130,253,12426,16375,259,775,-245,-6,21797,27411,439,19012,26999,442,2785,412,-3
TRLH3/1000350077,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000350077?gameHash=2defd5960787ad62,EU LCS,2014,Summer,1,2014-08-07 18:18:02,4,4.13,200,Red,team,,SUPA HOT CREW,,Kassadin,Zilean,Kog'Maw,,,2521,0,8,17,20,8,17,0,0,0,0,0,,,,0.1904,0.595,0,0,0,0,0,0,0,0,0,,0,0,,,,0,1,1,0,3,9,0,0,0,3,61172,1455.8985,,94,2.2372,25,0.595,14,0,0,59281,33812,804.7283,,56425,-0.075677,,969,178,155,23,27.2987,12426,16375,259,13201,16130,253,-775,245,6,19012,26999,442,21797,27411,439,-2785,-412,3
