gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,wardsplaced,wpm,wardskilled,wkpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15
FRA1TMNT1/120366,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/120366?gameHash=7aaa8d09e12c0eff,EU CS,2014,Spring,0,2014-03-05 22:55:13,1,,2,Blue,jng,unknown player,Cloud9 Eclipse,Wukong,Gragas,Kayle,Elise,,,2688,0,4,6,5,11,23,0,0,0,0,1,0,1,0,0.2455,0.7589,,,,,,,,,,,,,,,,,,,,,,,,0,0,12797,285.6473,0.144068,12,0.2679,6,0.1339,3,0,0,12329,6918,154.4196,0.174524,12940,,151,47,104,90,14,3.3705,2806,3645,29,2696,3815,54,110,-170,-25,4679,6179,49,4243,6838,83,436,-659,-34
FRA1TMNT1/120366,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/120366?gameHash=7aaa8d09e12c0eff,EU CS,2014,Spring,0,2014-03-05 22:55:13,1,,3,Blue,mid,FEBIVEN,Cloud9 Eclipse,Lulu,Gragas,Kayle,Elise,,,2688,0,3,0,3,11,23,0,0,0,0,0,0,0,0,0.2455,0.7589,,,,,,,,,,,,,,,,,,,,,,,,0,0,22213,495.8259,0.250073,14,0.3125,2,0.0446,2,0,0,15632,10221,228.1473,0.257854,15365,,400,349,51,47,4,8.9286,3331,5133,102,3263,4822,91,68,311,11,5226,8235,157,4842,7475,144,384,760,13
FRA1TMNT1/120366,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/120366?gameHash=7aaa8d09e12c0eff,EU CS,2014,Spring,0,2014-03-05 22:55:13,1,,4,Blue,bot,Hjarnan,Cloud9 Eclipse,Caitlyn,Gragas,Kayle,Elise,,,2688,0,1,4,4,11,23,0,0,0,0,0,0,0,0,0.2455,0.7589,,,,,,,,,,,,,,,,,,,,,,,,0,1,28564,637.5893,0.321573,7,0.1563,1,0.0223,0,0,0,15620,10209,227.8795,0.257551,14370,,391,337,54,53,1,8.7277,2977,3028,82,2888,2994,70,89,34,12,4914,5460,130,4501,5126,115,413,334,15
FRA1TMNT1/120366,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/120366?gameHash=7aaa8d09e12c0eff,EU CS,2014,Spring,0,2014-03-05 22:55:13,1,,5,Blue,sup,Voidle,Cloud9 Eclipse,Morgana,Gragas,Kayle,Elise,,,2688,0,1,6,5,11,23,0,0,0,0,0,0,0,0,0.2455,0.7589,,,,,,,,,,,,,,,,,,,,,,,,0,0,8281,184.8438,0.0932272,62,1.3839,9,0.2009,3,0,0,9017,3606,80.4911,0.0909683,8430,,15,14,1,1,0,0.3348,1662,2873,2,1815,2702,4,-153,171,-2,2726,4206,2,3007,4141,7,-281,65,-5
FRA1TMNT1/120366,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/120366?gameHash=7aaa8d09e12c0eff,EU CS,2014,Spring,0,2014-03-05 22:55:13,1,,6,Red,top,Ippon,Departed,Dr. Mundo,Riven,Thresh,Kassadin,,,2688,1,3,5,16,23,11,0,0,0,0,0,0,0,1,0.5134,0.7589,,,,,,,,,,,,,,,,,,,,,,,,0,0,23966,534.9554,0.220116,10,0.2232,1,0.0223,0,0,0,17165,11754,262.3661,0.206944,16175,,322,298,24,17,7,7.1875,2580,3518,55,3392,4293,70,-812,-775,-15,4401,6297,100,5392,7078,119,-991,-781,-19
FRA1TMNT1/120366,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/120366?gameHash=7aaa8d09e12c0eff,EU CS,2014,Spring,0,2014-03-05 22:55:13,1,,7,Red,jng,Kikis,Departed,Vi,Riven,Thresh,Kassadin,,,2688,1,2,4,16,23,11,0,0,0,0,0,0,0,0,0.5134,0.7589,,,,,,,,,,,,,,,,,,,,,,,,0,0,11624,259.4643,0.106761,14,0.3125,4,0.0893,1,0,0,15170,9759,217.8348,0.171819,12770,,187,39,148,135,13,4.1741,2696,3815,54,2806,3645,29,-110,170,25,4243,6838,83,4679,6179,49,-436,659,34
FRA1TMNT1/120366,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/120366?gameHash=7aaa8d09e12c0eff,EU CS,2014,Spring,0,2014-03-05 22:55:13,1,,8,Red,mid,niQ,Departed,Nidalee,Riven,Thresh,Kassadin,,,2688,1,6,0,10,23,11,2,0,0,0,0,0,0,0,0.5134,0.7589,,,,,,,,,,,,,,,,,,,,,,,,0,0,33545,748.7723,0.308094,11,0.2455,13,0.2902,0,0,0,18393,12982,289.7768,0.228565,16740,,348,319,29,23,6,7.7679,3263,4822,91,3331,5133,102,-68,-311,-11,4842,7475,144,5226,8235,157,-384,-760,-13
FRA1TMNT1/120366,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/120366?gameHash=7aaa8d09e12c0eff,EU CS,2014,Spring,0,2014-03-05 22:55:13,1,,9,Red,bot,Woolite,Departed,Lucian,Riven,Thresh,Kassadin,,,2688,1,9,0,9,23,11,2,0,0,0,0,0,0,0,0.5134,0.7589,,,,,,,,,,,,,,,,,,,,,,,,1,0,29719,663.3705,0.272954,11,0.2455,6,0.1339,0,0,0,20716,15305,341.6295,0.269465,19433,,436,377,59,44,15,9.7321,2888,2994,70,2977,3028,82,-89,-34,-12,4501,5126,115,4914,5460,130,-413,-334,-15
FRA1TMNT1/120366,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/120366?gameHash=7aaa8d09e12c0eff,EU CS,2014,Spring,0,2014-03-05 22:55:13,1,,10,Red,sup,unknown player,Departed,Annie,Riven,Thresh,Kassadin,,,2688,1,3,2,13,23,11,0,0,0,0,0,0,0,0,0.5134,0.7589,,,,,,,,,,,,,,,,,,,,,,,,0,0,10025,223.7723,0.0920747,64,1.4286,6,0.1339,14,0,0,12409,6998,156.2054,0.123207,10230,,21,21,0,0,0,0.4688,1815,2702,4,1662,2873,2,153,-171,2,3007,4141,7,2726,4206,2,281,-65,5
FRA1TMNT1/120366,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/120366?gameHash=7aaa8d09e12c0eff,EU CS,2014,Spring,0,2014-03-05 22:55:13,1,,100,Blue,team,,Cloud9 Eclipse,,Gragas,Kayle,Elise,,,2688,0,11,23,23,11,23,0,0,0,0,1,,,,0.2455,0.7589,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,1,1,5,9,1,1,0,1,88826,1982.7232,,107,2.3884,18,0.4018,8,0,0,66694,39638,884.7768,,64755,-0.151217,,1022,236,213,23,28.0804,14168,18972,285,13242,17851,274,926,1121,11,22937,31158,457,20994,29877,449,1943,1281,8
