gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,wardsplaced,wpm,wardskilled,wkpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15
TRNA1/60013,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/60013?gameHash=371c6f465a0abe9f,NA CS,2014,Spring,0,2014-01-26 01:03:18,2,,9,Red,bot,Altec,Cloud9 Tempest,Lucian,Kassadin,Akali,Kha'Zix,,,2842,0,5,3,7,14,17,0,0,0,0,0,0,0,0,0.2956,0.6545,,,,,,,,,,,,,,,,,,,,,,,,0,1,39128,826.0662,0.314268,9,0.19,6,0.1267,0,0,0,18466,12762,269.43,0.288274,11103,,398,365,33,24,9,8.4025,2955,2836,69,2784,2973,74,171,-137,-5,4780,5114,119,5164,5304,128,-384,-190,-9
TRNA1/60013,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/60013?gameHash=371c6f465a0abe9f,NA CS,2014,Spring,0,2014-01-26 01:03:18,2,,10,Red,sup,Gleeb,Cloud9 Tempest,Leona,Kassadin,Akali,Kha'Zix,,,2842,0,0,3,9,14,17,0,0,0,0,0,0,0,0,0.2956,0.6545,,,,,,,,,,,,,,,,,,,,,,,,0,0,5775,121.9212,0.0463837,47,0.9923,6,0.1267,5,0,0,9618,3914,82.6319,0.0884145,7855,,50,50,0,0,0,1.0556,1908,2748,12,1712,2729,0,196,19,12,2801,4398,18,2943,4473,0,-142,-75,18
TRNA1/60013,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/60013?gameHash=371c6f465a0abe9f,NA CS,2014,Spring,0,2014-01-26 01:03:18,2,,100,Blue,team,,Dadslammers,,Ziggs,Thresh,Kayle,,,2842,1,17,14,44,17,14,1,0,0,0,0,,,,0.3589,0.6545,1,0,0,0,0,0,0,0,0,,0,0,,,,1,6,0,1,10,4,1,0,2,0,137544,2903.8142,,118,2.4912,24,0.5067,9,0,0,79831,51312,1083.2935,,49745,-0.0479334,,1003,188,154,34,25.1443,12253,18163,256,12855,18168,266,-602,-5,-10,20866,29742,418,20885,30913,456,-19,-1171,-38
TRNA1/60013,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/60013?gameHash=371c6f465a0abe9f,NA CS,2014,Spring,0,2014-01-26 01:03:18,2,,200,Red,team,,Cloud9 Tempest,,Kassadin,Akali,Kha'Zix,,,2842,0,14,17,34,14,17,0,0,0,0,1,,,,0.2956,0.6545,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,6,0,4,10,0,1,0,2,124505,2628.5362,,110,2.3223,28,0.5911,14,0,0,72790,44271,934.6446,,52188,0.0479334,,1121,200,176,24,27.8888,12855,18168,266,12253,18163,256,602,5,10,20885,30913,456,20866,29742,418,19,1171,38
TRNA1/60017,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/60017?gameHash=9f6a4bdc15f88975,NA CS,2014,Spring,0,2014-01-26 23:53:37,1,,1,Blue,top,Sphinx,y so E-Sports,Renekton,Lee Sin,Elise,Annie,,,1829,0,3,3,0,6,19,0,0,0,0,0,0,0,0,0.1968,0.8201,,,,,,,,,,,,,,,,,,,,,,,,0,0,14211,466.1892,0.200596,9,0.2952,0,0,0,0,0,9461,5682,186.3969,0.255108,6265,,213,205,8,8,0,6.9874,3086,4530,75,2793,3784,61,293,746,14,4889,7308,127,4685,6537,105,204,771,22
TRNA1/60017,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/60017?gameHash=9f6a4bdc15f88975,NA CS,2014,Spring,0,2014-01-26 23:53:37,1,,2,Blue,jng,Trance,y so E-Sports,Vi,Lee Sin,Elise,Annie,,,1829,0,1,5,4,6,19,0,0,0,0,0,0,0,0,0.1968,0.8201,,,,,,,,,,,,,,,,,,,,,,,,0,0,6751,221.4653,0.0952939,13,0.4265,0,0,2,0,0,7507,3728,122.2963,0.167377,6225,,95,25,70,67,3,3.1165,2327,2973,30,2588,3449,38,-261,-476,-8,3421,4515,44,3550,4680,49,-129,-165,-5
TRNA1/60017,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/60017?gameHash=9f6a4bdc15f88975,NA CS,2014,Spring,0,2014-01-26 23:53:37,1,,3,Blue,mid,Tempest,y so E-Sports,Ziggs,Lee Sin,Elise,Annie,,,1829,0,1,2,3,6,19,0,0,0,0,0,0,0,0,0.1968,0.8201,,,,,,,,,,,,,,,,,,,,,,,,0,0,33358,1094.3029,0.470866,6,0.1968,0,0,0,0,0,9765,5986,196.3696,0.268757,6985,,260,245,15,15,0,8.5293,2933,4482,85,3609,5311,94,-676,-829,-9,4701,7365,137,5480,8640,163,-779,-1275,-26
TRNA1/60017,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/60017?gameHash=9f6a4bdc15f88975,NA CS,2014,Spring,0,2014-01-26 23:53:37,1,,4,Blue,bot,Alextheman,y so E-Sports,Twitch,Lee Sin,Elise,Annie,,,1829,0,0,3,3,6,19,0,0,0,0,0,0,0,0,0.1968,0.8201,,,,,,,,,,,,,,,,,,,,,,,,0,2,8912,292.3565,0.125798,4,0.1312,1,0.0328,0,0,0,7860,4081,133.8764,0.183226,6445,,167,162,5,5,0,5.4784,2514,2523,59,3631,3156,64,-1117,-633,-5,3904,5177,94,5664,5275,110,-1760,-98,-16
TRNA1/60017,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/60017?gameHash=9f6a4bdc15f88975,NA CS,2014,Spring,0,2014-01-26 23:53:37,1,,5,Blue,sup,tic,y so E-Sports,Lulu,Lee Sin,Elise,Annie,,,1829,0,1,6,3,6,19,0,0,0,0,0,0,0,1,0.1968,0.8201,,,,,,,,,,,,,,,,,,,,,,,,0,0,7612,249.7102,0.107447,24,0.7873,6,0.1968,5,0,0,6575,2796,91.7223,0.125531,5675,,21,21,0,0,0,0.6889,1878,2367,4,2820,2803,11,-942,-436,-7,3158,3790,7,3740,4442,20,-582,-652,-13
TRNA1/60017,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/60017?gameHash=9f6a4bdc15f88975,NA CS,2014,Spring,0,2014-01-26 23:53:37,1,,6,Red,top,GodLike,LMQ,Dr. Mundo,Kayle,Thresh,Kassadin,,,1829,1,5,2,9,19,6,1,0,0,0,0,0,0,0,0.6233,0.8201,,,,,,,,,,,,,,,,,,,,,,,,0,0,22011,722.0667,0.280552,11,0.3609,1,0.0328,0,0,0,12646,8867,290.8803,0.215606,6780,,206,204,2,2,0,6.7578,2793,3784,61,3086,4530,75,-293,-746,-14,4685,6537,105,4889,7308,127,-204,-771,-22
